sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
172320	ML6232	6232_S223_L001_R1_001.fastq.gz	4fe7f4336c7aa3fce613fc521b47f2d97af60d6bf1e1b2efe5c2025eb2555605	6232_S223_L001_R2_001.fastq.gz	dfbd0fcab17fadfd0077c48fae15921f29e3fcc8e09d09040b8339a579f67b11	899	20231006T210441_mleray	19437	11654	470	11654	470	0	0	0	0	11078	15	0	0	0	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172319	ML6231	6231_S211_L001_R1_001.fastq.gz	a3343d9961381c349cbbfa2ded04274f45842383a8ba0825ce33a89d06cc9680	6231_S211_L001_R2_001.fastq.gz	9e4c7313c10ec77261f29fa93710d371c7fabda2aa15b9fcf8325dc116ea2456	899	20231006T210441_mleray	25818	15983	597	15983	597	0	0	0	0	15187	17	0	0	65	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172445	ML6357	6357_S359_L001_R1_001.fastq.gz	cf2d2cc7541effb9e01b3b202823e5ae2adb2f7423510d904f1deaa093ec6aa8	6357_S359_L001_R2_001.fastq.gz	d43ad34d8ad8824275bfcae4e395e4d8995f3b8eadf0a8adc557940f8b404db1	899	20231006T210441_mleray	26706	16863	627	16863	627	0	0	0	0	15952	30	0	0	0	10	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.69594000	-81.63292000	2022	NoData
171947	ML5877	5877_S103_L001_R1_001.fastq.gz	37ca4a4c7978fe22ae63a57e4fae0178176a6a481599aa91b349192441c4e380	5877_S103_L001_R2_001.fastq.gz	ba8a45719e08c35f637a3c843aed1ae9df450b31143429a78657a65416d7a203	899	20231006T210441_mleray	57662	43919	1190	43919	1190	0	0	0	0	42601	15	0	0	294	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172327	ML6239	6239_S212_L001_R1_001.fastq.gz	9265e365a15b33f159756e21b41e653bd5ea85207eec505f4f4b57f24f7297ac	6239_S212_L001_R2_001.fastq.gz	b91d671bb0499fd4a2bcfde9f9f68c1728cf9d1d2b12f5ecbc3ff6fb8557e0e6	899	20231006T210441_mleray	25483	14239	589	14239	589	0	0	0	0	13363	29	0	0	0	52	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172325	ML6237	6237_S188_L001_R1_001.fastq.gz	9591c2d68f14ec8331a9d7e0f9c3a0ba8c032766ad097ea98c821eff58853599	6237_S188_L001_R2_001.fastq.gz	d0749fd985a191357cd1fe0aa382a100a96486cd55e7afbcf51c716808855b69	899	20231006T210441_mleray	28888	15770	603	15770	603	0	0	0	0	14798	18	0	0	74	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172416	ML6328	6328_S296_L001_R1_001.fastq.gz	76163495636a0080321e605a353b9aeb16d9793ddf696d4794192a72232fea8b	6328_S296_L001_R2_001.fastq.gz	a4f4d175c0664dbcb08d4f00c99f413cca74011787b7819251236f74466aef51	899	20231006T210441_mleray	34962	20041	758	20041	758	0	0	0	0	19122	18	0	0	91	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.59378000	-81.71281000	2022	NoData
172411	ML6323	6323_S331_L001_R1_001.fastq.gz	a1234bfa334fff6fa5e888643c112c547fbe4369800632d9d8bb012786b241c7	6323_S331_L001_R2_001.fastq.gz	53b894d72e004615ad65c41a79d35c2251afe9b3217946c92469768e374317fa	899	20231006T210441_mleray	26944	15289	616	15289	616	0	0	0	0	14506	18	0	0	127	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.59378000	-81.71281000	2022	NoData
172410	ML6322	6322_S319_L001_R1_001.fastq.gz	8dbd5685a3aed65afb23c454348ab063dc552b9ccb1df13ff62058443ddb71c3	6322_S319_L001_R2_001.fastq.gz	ba6608de510e185ebedf854c1f2d40083a141ccbdd2bfb6ea6289f24cd6c8fba	899	20231006T210441_mleray	23882	13678	528	13678	528	0	0	0	0	13071	18	0	0	146	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.59378000	-81.71281000	2022	NoData
172357	ML6269	6269_S192_L001_R1_001.fastq.gz	95e64561718cabfd61a2938632bc39bddba00da3c297c579c8d7c320d4b04c17	6269_S192_L001_R2_001.fastq.gz	b0609f5cc5350e80ba87e0641580b0df959a3b2608cd483144ac157af84e11db	899	20231006T210441_mleray	28389	17296	632	17296	632	0	0	0	0	16504	33	0	0	91	15	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.57446600	-79.01645400	2022	NoData
172417	ML6329	6329_S308_L001_R1_001.fastq.gz	bea29ab658f10939b0721c368fa1d4643e2e7756f3b3a469bfee3c36f7b1cc54	6329_S308_L001_R2_001.fastq.gz	f47058192768dc4f1684a97d9f11513f1cb301968aed2482059e9617ac91cc99	899	20231006T210441_mleray	29022	16478	633	16478	633	0	0	0	0	15656	23	0	0	225	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.59378000	-81.71281000	2022	NoData
171949	ML5879	5879-1_S127_L001_R1_001.fastq.gz	1e5057d2412507459b9354071024d316a62dc8007bfc3b8db6742ec695727959	5879-1_S127_L001_R2_001.fastq.gz	e5601e1b631b1b57f3143c40ea1f66499d744a5013f4206338a6f8c80b7ad0b1	899	20231006T210441_mleray	50943	41765	898	41765	898	0	0	0	0	40221	15	0	0	240	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172176	BLANK-P3-5	BLANK-P3-4_S359_L001_R1_001.fastq.gz	d760de408bb77c00ebafa3f9608e05f777114e3dc6236f61a625689fd0821e3b	BLANK-P3-4_S359_L001_R2_001.fastq.gz	fb468bcfc213607ac51742ffd8c843cb5a63068f4ef2a3b4089e350f51f368dc	899	20231006T210441_mleray	33156	25423	788	25423	788	0	0	0	0	24354	46	0	0	134	152	0	0	0	0	0	NoData	Control	NoData	NoData	NoData	NoData	NoData	999.00000000	999.00000000	NoData	NoData
172355	ML6267	6267_S263_L001_R1_001.fastq.gz	705a74827bc282f440e71903a5a080fb46ab1d6c7ba68c637c55e058587c4111	6267_S263_L001_R2_001.fastq.gz	2555cb637eb55a58e37cf3aed2035cbfa9b394facf32265302034eac393005ed	899	20231006T210441_mleray	14124	7270	343	7270	343	0	0	0	0	6804	36	0	0	0	45	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.57446600	-79.01645400	2022	NoData
171948	ML5878	5878_S115_L001_R1_001.fastq.gz	b875f547a1bbbf352d12e7352762e36f7f7bb7c1bf4f154c976a1751ea5f8d1f	5878_S115_L001_R2_001.fastq.gz	7524805cc94efc08b8e8a2a4399f242cdcf831b7d90ab0095bd6446f51d48026	899	20231006T210441_mleray	52010	42462	937	42462	937	0	0	0	0	40834	19	0	0	253	4	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172415	ML6327	6327_S284_L001_R1_001.fastq.gz	f26e8060d7b6bef76fa977ac4323d4496c73efc512509becaff986445308d60b	6327_S284_L001_R2_001.fastq.gz	082128ee0f82dee59ebc4639484d27b04d2aa487c1cb431c9694e9c568969e6a	899	20231006T210441_mleray	26137	15244	594	15244	594	0	0	0	0	14379	20	0	0	301	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.59378000	-81.71281000	2022	NoData
171967	ML5897	5897_S153_L001_R1_001.fastq.gz	26efa93364ef6a5eeaa5347ca9c571c9f90bd7a3fcd5c35e6bfb229f88b9fff0	5897_S153_L001_R2_001.fastq.gz	60b5c72db70868c9de2f65b97973b3755995dca36a5a38b0b075da35005b64f3	899	20231006T210441_mleray	27036	19088	657	19088	657	0	0	0	0	18114	18	0	0	0	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.57446600	-79.01645400	2022	NoData
172145	ML6075	6075_S321_L001_R1_001.fastq.gz	41846a867388e829d93dc3d8af69731f3cd0177909759f178c20b2dc500347db	6075_S321_L001_R2_001.fastq.gz	8356dac4bd03c28a5f4e73b87da6f59ab342c0a04b7ba632ce74dd4188c5b032	899	20231006T210441_mleray	41297	31800	904	31800	904	0	0	0	0	30228	22	0	0	0	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.57446600	-79.01645400	2022	NoData
172132	ML6062	6062_S355_L001_R1_001.fastq.gz	507fd3ab6970556351b3234321edc8154be2cf8e42f97e84e3d57b44f65f7a49	6062_S355_L001_R2_001.fastq.gz	a5ac9245ca926ae4efc2165201bcfc8ddb6f00c4d8d3ea633069ddb8cceb758b	899	20231006T210441_mleray	36989	27239	926	27239	926	0	0	0	0	25889	34	0	0	158	4	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.57446600	-79.01645400	2022	NoData
171968	ML5898	5898_S165_L001_R1_001.fastq.gz	de1fab8a8b4e225075c96282624f95172a16e3eb6c7f5a9d92f2e448aa51b39f	5898_S165_L001_R2_001.fastq.gz	1b9c9e2837f2a567c1612e5b80a7f2579cda8163c06b18f8ac6047f6a4af3d85	899	20231006T210441_mleray	28218	21436	667	21436	667	0	0	0	0	20646	22	0	0	0	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.57446600	-79.01645400	2022	NoData
172144	ML6074	6074_S309_L001_R1_001.fastq.gz	3cd122dfc4fbe8ed4910d8a7259dbe387862d759a78c6cf403b4a2798b13cc6e	6074_S309_L001_R2_001.fastq.gz	173952fd140ed0607093c377718a9fa4911d538c37dc5cc16e734c91b0136c29	899	20231006T210441_mleray	42543	31832	977	31832	977	0	0	0	0	30343	27	0	0	0	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.57446600	-79.01645400	2022	NoData
172447	ML6359	6359_S288_L001_R1_001.fastq.gz	c20d5e9c483328334570967a217497c47db2da04f776605de77f3b5c61422b4f	6359_S288_L001_R2_001.fastq.gz	1c169437c334d59e207c912cc7f0e89c6559b0a42218b3d885db9b59eab04b33	899	20231006T210441_mleray	26304	15697	573	15697	573	0	0	0	0	14772	55	0	0	128	161	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.69594000	-81.63292000	2022	NoData
172446	ML6358	6358_S276_L001_R1_001.fastq.gz	6a8036b6108881015207897d9038b32a36745016d4dec06a8edf0934fd886bc7	6358_S276_L001_R2_001.fastq.gz	1e0511647a2060aaf3ff8b9b20ef178c16dda9e957f46a214ef168bcb024fca9	899	20231006T210441_mleray	25674	14540	595	14540	595	0	0	0	0	13966	64	0	0	198	158	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.69594000	-81.63292000	2022	NoData
172356	ML6268	6268_S180_L001_R1_001.fastq.gz	a809489c59cc14f482a3dfa1a56b30e11aec73197280199d24cf54ab3812926f	6268_S180_L001_R2_001.fastq.gz	6dcebced11e5cfb5d66560ee30890a67d9f6cb40c4b052b920bea8dc0720426b	899	20231006T210441_mleray	4471	2230	122	2230	122	0	0	0	0	2126	32	0	0	39	14	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.57446600	-79.01645400	2022	NoData
172177	BLANK-P3-6	BLANK-P3-5_S371_L001_R1_001.fastq.gz	c2942b3313e750688c2d2f71f8eca67d273efd6735cb2c7cba8583d8aa98dd1f	BLANK-P3-5_S371_L001_R2_001.fastq.gz	a06fb3397545497f87c1ac74e0d056d5695c90f1a4e7952a9856ec633195fda2	899	20231006T210441_mleray	20635	14328	592	14328	592	0	0	0	0	13862	70	0	0	85	319	0	0	0	0	0	NoData	Control	NoData	NoData	NoData	NoData	NoData	999.00000000	999.00000000	NoData	NoData
172081	ML6011	6011_S313_L001_R1_001.fastq.gz	d23ee1a9706df826e49b479a95395a6dafa3e12125551602bbcae9f25c82e033	6011_S313_L001_R2_001.fastq.gz	c6b1450cf070338872e7448b37de5dd45912b9d195b4566d3a0fb2678e2f067d	899	20231006T210441_mleray	31858	24685	763	24685	763	0	0	0	0	24333	8	0	0	0	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
171937	ML5867	5867_S173_L001_R1_001.fastq.gz	8eee3bbfaa5e3059769ac972ff625b055e14e8f30a17e34cb8b36df6498ddaf6	5867_S173_L001_R2_001.fastq.gz	dd110b3ca7f06ac7353ad64a254e712a939933cceccb7e16614dfa9c6e17dbe3	899	20231006T210441_mleray	20472	14953	577	14953	577	0	0	0	0	14730	9	0	0	0	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172080	ML6010	6010_S301_L001_R1_001.fastq.gz	9154a0c66b7c51a9d056c3fd3483c7492a88f013943e5273142673a49d4c2e64	6010_S301_L001_R2_001.fastq.gz	0ac668d971d1c2472bdca61989e8ff1fa2df6afb33bb2b1a3fb23fe8767f830c	899	20231006T210441_mleray	37500	30488	762	30488	762	0	0	0	0	30053	8	0	0	0	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172079	ML6009	6009_S289_L001_R1_001.fastq.gz	32c4d307173434ea0f0137ec7efb176ae2713bf3251053dbf5d5bf89dc79711b	6009_S289_L001_R2_001.fastq.gz	b2650d1ff79103ff19f21f638a6add1df31f69522c463a54d76d205382a0efbb	899	20231006T210441_mleray	25398	20140	588	20140	588	0	0	0	0	19832	9	0	0	0	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
171936	ML5866	5866_S161_L001_R1_001.fastq.gz	6d68546d83e38684dd38a060d263492c528ba13890b595c0c804b64002be6c0d	5866_S161_L001_R2_001.fastq.gz	8fd32f4eb010257c1a6de679689dd134033385f089397fa0d30aec21435684e0	899	20231006T210441_mleray	25989	20999	584	20999	584	0	0	0	0	20686	13	0	0	0	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
171940	ML5870	5870_S114_L001_R1_001.fastq.gz	702621ad028a138ff26c3d746c3b98f616cd3b11b5757e529e9710bc331e863b	5870_S114_L001_R2_001.fastq.gz	9b2b1d39ba6d14ef7909725c60a80dee1a14b866fb9ef389f48d590578d23241	899	20231006T210441_mleray	8950	6627	244	6627	244	0	0	0	0	6526	9	0	0	0	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
171942	ML5872	5879_S138_L001_R1_001.fastq.gz	4a71f1846f4310ed7173b675f628fe2fb78bc3ec76918593274676c48780c913	5879_S138_L001_R2_001.fastq.gz	cd27f083701a7c19951e739b3a7a68db12a0f674b16232b754aed65a12a8d74a	899	20231006T210441_mleray	5686	4021	174	4021	174	0	0	0	0	3855	9	0	0	0	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
171941	ML5871	5871-1_S126_L001_R1_001.fastq.gz	3c5e48e6401a80f9d4e818ea156d01cc1bc3c6810e38f297d7de1009e950183a	5871-1_S126_L001_R2_001.fastq.gz	d98dcf6891b1cc4d9c7463a753280ca58ea9efe0165a30e4f02338a980bac3e6	899	20231006T210441_mleray	8208	5860	229	5860	229	0	0	0	0	5711	11	0	0	24	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172088	ML6018	6018_S302_L001_R1_001.fastq.gz	3670614831b5ff5d795e90692ab1359c426581c6f0ceea4f4f9f883db4702473	6018_S302_L001_R2_001.fastq.gz	cf8852f2e72549da94c47fd979cf0cb7237a2cff2482a5ea3505104176239444	899	20231006T210441_mleray	37261	29256	829	29256	829	0	0	0	0	28170	20	0	0	120	5	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172086	ML6016	6016_S278_L001_R1_001.fastq.gz	dd0b855a45de4257e709345d8fae58b62912c7d6d38880bc47f4d21963681e92	6016_S278_L001_R2_001.fastq.gz	b9cb94c7dd5abdeeb1b31076a7ca92f99c3329101f00e6d41d7f7afccf43a355	899	20231006T210441_mleray	23358	17993	537	17993	537	0	0	0	0	17440	14	0	0	73	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172291	ML6203	6203_S255_L001_R1_001.fastq.gz	ab6cef22764a5dfc74a7ccf7fa73bab915bba052c129d9304bdfcb5b9af105f1	6203_S255_L001_R2_001.fastq.gz	9de6706412af36d9b30c5b8e5d20628d4dfedd3a2da9ad2aba261a293cf5fc6f	899	20231006T210441_mleray	12737	6427	298	6427	298	0	0	0	0	6207	26	0	0	0	5	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172289	ML6201	6201_S231_L001_R1_001.fastq.gz	195ff29b431621f44711efa804753a70e6dd3f6ae01a91b71d8a2f89d2f0ae64	6201_S231_L001_R2_001.fastq.gz	895645f4cc86512dfd350e34fe22b672ff5bf49a4b775a2a180cf41f3852dcab	899	20231006T210441_mleray	27045	13617	540	13617	540	0	0	0	0	13338	36	0	0	0	67	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172087	ML6017	6017_S290_L001_R1_001.fastq.gz	2fa733f25e4196bc037ff66b84fe1ebd11d5d7b41db7e43b2d0f14bf0ecb8b35	6017_S290_L001_R2_001.fastq.gz	fedf3a941d5513c0ea4ec6d9b411442ffec599ae7b522f166e45c8071c67d4ce	899	20231006T210441_mleray	24497	17536	649	17496	647	23	1	17	1	16863	76	0	0	74	0	0	747	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172290	ML6202	6202_S243_L001_R1_001.fastq.gz	933f48d81f93c47c9942c6e3c1cb23f5d01a7f5b9f813cdf37e1e08890b77c63	6202_S243_L001_R2_001.fastq.gz	0638a2a6dcafa0ef458d33abf0cd61f28c932f8dcdefd79bfb66129945d760e7	899	20231006T210441_mleray	24997	13127	530	13127	530	0	0	0	0	12831	39	0	0	0	99	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172380	ML6292	6292_S339_L001_R1_001.fastq.gz	5bfc54eeeea6e2abfcaa6344cd97861a1214b1fbc15fa7b7bcaa888a38948394	6292_S339_L001_R2_001.fastq.gz	cd643868e70d205adac5c964d38eb320dbf4a2ee45208ac1c701b67484de9259	899	20231006T210441_mleray	21187	10781	463	10781	463	0	0	0	0	10261	37	0	0	0	178	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.63956000	-81.74150000	2022	NoData
172379	ML6291	6291_S327_L001_R1_001.fastq.gz	a95ce80e8df324d374921a275e87e624159703d2267dfe3e9f866e944f6f0f0c	6291_S327_L001_R2_001.fastq.gz	22b0c702610e2d96b95b911af3c13794a5f5d06c1d6732b57b73b4e2a386a964	899	20231006T210441_mleray	25781	11818	505	11818	505	0	0	0	0	11250	39	0	0	0	206	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.63956000	-81.74150000	2022	NoData
172381	ML6293	6293_S351_L001_R1_001.fastq.gz	ae8bf383225a3370c632a3a6008f6802c517e6d83f954d2650461c609b443083	6293_S351_L001_R2_001.fastq.gz	1667ce2faf5f471fc9621f9338aebea2f83a3f0b5dc9a59655cd781f8006b1b7	899	20231006T210441_mleray	20589	10639	484	10639	484	0	0	0	0	10053	39	0	0	0	207	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.63956000	-81.74150000	2022	NoData
172268	ML6180	6180_S169_L001_R1_001.fastq.gz	3bf35ea01995741515d80c47220f73283be1d9b653a972370b73ecb19407a26a	6180_S169_L001_R2_001.fastq.gz	77929bafacd00d4303063b8a8098746493b8cfeff6dacc4648dda39a67f35dd6	899	20231006T210441_mleray	24904	11175	561	11175	561	0	0	0	0	10589	45	0	0	105	134	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172219	ML6131	6131_S90_L001_R1_001.fastq.gz	108c26061b71853697c3afbcd566fb88d2e18abe28a3758eb96dbbdbf50e5e5f	6131_S90_L001_R2_001.fastq.gz	3138fa9d026aeca907c3c9955d24cd7e0f0df5a4081046287c403ce346125330	899	20231006T210441_mleray	26405	15688	601	15688	601	0	0	0	0	15115	15	0	0	317	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.63956000	-81.74150000	2022	NoData
172195	ML6107	6107_S87_L001_R1_001.fastq.gz	ee254c32c9b3c005e91fd5aebe659cac7faeb06a0dc13bb7fb92f8d9f10d9779	6107_S87_L001_R2_001.fastq.gz	424102e859478f8051f8b78f35db284d73c2f134fa860d2016fba926e3357a42	899	20231006T210441_mleray	26902	15769	598	15769	598	0	0	0	0	14715	14	0	0	128	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.69594000	-81.63292000	2022	NoData
172211	ML6123	6123_S89_L001_R1_001.fastq.gz	34ed84e3142ca044bd786e879a688965a3a2267ed085a6af9fe852cfa3fa8910	6123_S89_L001_R2_001.fastq.gz	b5af9498b030ddaacaebe3059a47bb5e5e8573bc84aba05b35dc07961ed37bbc	899	20231006T210441_mleray	21815	13192	537	13192	537	0	0	0	0	12679	16	0	0	336	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.63956000	-81.74150000	2022	NoData
172260	ML6172	6172_S107_L001_R1_001.fastq.gz	eddea0950ee30197978d26b1598cbccec1187ceac51b62325e1d067d1c0c999a	6172_S107_L001_R2_001.fastq.gz	3f5ddaff13b234db31a23b8c08f22b537e431bb07718f63a728f20e82894c352	899	20231006T210441_mleray	33800	17686	695	17686	695	0	0	0	0	16944	19	0	0	439	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.59378000	-81.71281000	2022	NoData
172178	ML6090	6090_S73_L001_R1_001.fastq.gz	2ad3432843d378dcfae2d36744881e2137c525c1d7d08a6bcaa535d810cf74bb	6090_S73_L001_R2_001.fastq.gz	19f748c8d3ce6b1234f421b11a9dac92ff31dc80985d8f79fc72450c4d8d17ac	899	20231006T210441_mleray	17762	11037	403	11037	403	0	0	0	0	10673	15	0	0	234	0	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.69594000	-81.63292000	2022	NoData
172234	ML6146	6146_S80_L001_R1_001.fastq.gz	316dd353b8cb267f5078e94a6cc5a9a04a2060e510da949aa1c1d75b067632b6	6146_S80_L001_R2_001.fastq.gz	f6b8657e15fff1f9dfe857342e3e092e601e29e1d1737f854703cd23671176ab	899	20231006T210441_mleray	34686	20757	725	20757	725	0	0	0	0	20254	22	0	0	733	5	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.63956000	-81.74150000	2022	NoData
172180	ML6092	6092_S97_L001_R1_001.fastq.gz	7a4ad66b4227d8405d774a695e43934f5b384b37f2ad2addb2ae770bf56c786c	6092_S97_L001_R2_001.fastq.gz	63cb1a07efcc71ee7aeec5be4a551465cb173cf47aab11c6300cbb17dcd2de26	899	20231006T210441_mleray	32004	18056	668	18056	668	0	0	0	0	17106	16	0	0	365	7	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.69594000	-81.63292000	2022	NoData
172218	ML6130	6130_S78_L001_R1_001.fastq.gz	2fe0d19f01095bd7510e0d61adc9ea2ba43945dbdc56348e7d12f3b6c35ae16b	6130_S78_L001_R2_001.fastq.gz	5af923ba2cd78617e2ee642edfe64548f0897701578b6791f8ea9b1a4bf405b7	899	20231006T210441_mleray	25588	15795	555	15795	555	0	0	0	0	14926	31	0	0	445	9	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.63956000	-81.74150000	2022	NoData
172194	ML6106	6106_S75_L001_R1_001.fastq.gz	dc942b1ec4033be88e731ffb8aa0951e990ccb4ae5141faacc48867d7af3dd6a	6106_S75_L001_R2_001.fastq.gz	5ce97b96f1a6b1adb072db45b3402e2f91748e2abd9a1a5e40af722d889b8b4e	899	20231006T210441_mleray	31672	18902	698	18902	698	0	0	0	0	18094	39	0	0	342	86	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.69594000	-81.63292000	2022	NoData
