sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63
C1d-C42.2-C1nq-C1mt-C1,493009,0.4155448827725632,-0.03445466810842666,0.03302301919261314,0.10637373149563811,0.13257689176105247,-4.2652423624466944e-05,-0.004614833800438855,-0.04911064858546128,0.020797485161235363,0.04037191803731109,0.019636704192435683,0.04743017512932665,-0.029226158786674738,0.026026591145107154,-0.014571976147683768,-0.014342529462503244,0.01357217661441134,-0.017777607179215792,-0.029448121104577736,-0.030102110574465636,-0.023764338904437698,-0.004151752586710188,-0.020031281818993687,-0.002110632589691018,-0.008878868639722263,0.0015046098290416128,-0.01346828607422998,0.00013325241313792469,-0.0004205121906489204,-6.710859066477112e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42a/C1d-C42.2-C1-C1mt,493010,0.11565842682550094,0.2208830575061722,-0.06365634824986514,0.05487770482068193,0.032144621881915775,-1.035195387928109e-05,-0.005307343107857598,-0.027316339788306936,-0.07024213774866046,0.10517353312106667,0.012755558157389955,-0.0017703458168348962,0.016832822740707614,0.008851229844847354,-0.027262485647908237,-0.008919220946503102,0.004422690073791798,-0.029123969212204524,0.0005936613756147211,0.03277171353279022,-0.0015580923058428934,-0.0036633264674352617,0.007995505819943807,-0.002447306261644147,0.005016027477014512,-0.0026380620292476833,0.004129727274088286,-8.374141397440194e-05,-0.0009446007238471932,-0.00010788637299787815,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C1mt-C42.2-C1-C3cg,493011,0.353235593285399,-0.09254097685139812,-0.08289651378188607,0.15032368792015446,0.1136204740825468,1.0804402229260074e-05,0.014697938489360445,0.002034278692644275,0.034936898530408406,-0.08178985878464566,0.10773974239230129,-0.037283964174300493,0.03236551780730839,-0.008661511978950768,-0.031032258932874347,0.015048988235445556,0.011836777409837494,-0.006682632866554201,0.03263482205407641,-0.018593094735122606,-0.017436629556513802,-0.03141136082606692,-0.011119759914064359,0.011523509121686632,0.0030103746804040626,-0.009295700041407123,0.004444573049575897,0.00010439666892743328,-0.00022804512507246558,7.298527459502797e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C1mt-C42.2-C1-C42em,493013,0.36414306420908865,-0.03945839665921009,0.012313682660645161,0.10943117103939312,0.09197024233720891,-6.45778988921005e-05,-0.010463146181280643,-0.02219177754924744,0.04967147207248488,0.02302141380457808,0.010172209771428423,-0.022234455222731115,0.003740553540022554,0.010072251758676945,0.01037041002470334,0.010388966277881625,-0.014691347243212078,-0.0017606177305329533,0.05066343860261294,0.04020470240080471,0.05522217290405468,0.0026447656845844623,0.006198125518126874,-0.00019421548306990428,0.0027158416191999718,-0.0016299481094077467,-0.007150111196842312,0.0020246418320922985,0.00011236076025127144,8.958447689856109e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C42.2-C1-C1nr,493014,0.27067756357908324,-0.03254108386509062,0.042931927477787436,0.01832699658026718,0.003615232385892298,-1.4187299028125163e-05,-0.054808867148733384,0.006918363223043732,0.051048546493329086,-0.0025365020242828396,0.015039365876109096,-0.052404361801674994,-0.043490111283406394,0.06136690770726376,0.00749996492831928,-0.002449647117458234,0.01153941227625279,-0.008833243881704776,0.0121342780088572,0.0057410815689505085,-0.009107420474943931,0.045122710412259945,-0.015666468361153863,-0.009895141378457152,0.014992870492048789,-0.022725447133754316,-0.0038834112901885895,0.00041005019949981025,0.001789423608035048,-6.356242599241193e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C42a-C1mt-C42.2-C1-C1nq,493015,0.3197119484494479,0.11548492572686941,-0.07516386872056342,0.17059418628027304,0.09017165812873384,-2.7893300685606095e-05,0.054814141828295596,-0.053479615845342346,-0.01929376825326849,-0.03032792144807174,-0.032782252622135626,-0.01980028240334934,-0.051610374574494126,0.04754995874098529,0.01594068865226051,0.010112495639756375,0.008231980514549042,0.011677969105622556,-0.04671969640800838,0.00434166739518013,-0.0199488413252442,0.01641299742277342,0.010419672612502588,-0.004876350766044286,0.004118487094636867,0.004227102696152615,0.0037642413017035066,0.0001038426859216192,-0.0006748671158480779,-4.912243728301595e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C42.2,491996,0.2610290300880449,-0.015542788499218817,0.10522678780998748,-0.05744859824830209,0.028268613307913512,1.0117684118412717e-05,-0.0420962388546941,0.013801199543535418,-0.041088744667646386,0.022162430839719558,-0.022112221484757118,0.025101611558359712,-0.020194596970843602,-0.008939513426946289,0.001901874355434133,-0.06132418629371894,0.004428730840203247,-0.01627422192125346,0.021752976675809315,-0.022781463977222846,0.007047240835034222,0.024296969995468327,0.004894114199883765,-0.010588726226083436,0.0020133782381545344,0.005960191678584921,-0.00047028839299268475,-0.0018559840532476465,-0.0003844738117393931,1.7425046790035608e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C42.2-C1bi,492521,0.3451494414355744,-0.029310653050659337,0.10784808307680678,-0.044095143705000645,0.00636115456198637,2.3203690246311562e-05,-0.017214626460437338,-0.004924342905229452,-0.015558281032355908,0.0009152417560530394,0.017469731381136763,0.014350218933296929,-0.02085093925867009,0.021233930402571696,-0.018448024798396745,-0.008592617168034139,0.0157179868137952,-0.016098464275023608,0.013668391211318645,-0.008443996263803731,0.0008092295800157252,-0.02468387305100264,-0.023844749934739826,0.01440905970900001,-0.011041608594322518,0.0008572234051302877,-0.0014087132831050932,0.0013027785260298036,-0.00023265306428980824,6.875516672713717e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42a-C42ak-C42.2-C1,493239,-0.18604613861063957,0.6150005851509356,0.16909079741874888,0.07259020337055862,-0.04926345710659248,-8.740808557234529e-05,-0.13303065689586188,-0.08774558341431166,-0.06609245786892472,0.029024253842033672,0.030006814500354966,0.10857429451607835,-0.031032815557325316,0.012361803355733244,-0.02414662302316055,-0.01574692628191777,0.005792895859553084,-0.012146424304776568,0.010923879545162503,-0.006462809105166481,0.00829658210886437,-0.002012078675159177,-0.0005993629080098068,0.000996259913107935,0.0021355385926406277,-0.002261007981986158,-0.0007346546768627122,-1.6542018706949067e-05,0.0005699268575858586,8.310345597848362e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,493379,-0.39905923938639143,-0.12813049072026025,0.1964361380252565,-0.006343102529668383,-0.027300377358574275,5.942922359243926e-05,0.05115060480522249,-0.08574600164711545,0.0811342507826966,0.037480079206642376,-0.018693397499585374,-0.0046599330004755,-0.004941187994981867,0.0014198168645859059,0.011776564133465207,0.0023390123767849736,-0.005073518787284738,-0.0038893845188543805,0.003357562156470227,-0.018439703726087296,0.008978892506779534,-0.003928141414350269,0.0015457716140687265,0.0022207056192025264,0.0017144304853582211,-0.0009610789000408759,0.000397169700480075,0.0005710179084200637,0.00013296244270649598,0.0015751186245277931,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proportion_explained,0,0.5738700084877726,0.19989823300908935,0.06749473414046235,0.03681003264904555,0.028646171619755023,0.02004416174005403,0.014221311253671957,0.012236676295467009,0.008597778613046028,0.0066904774855898064,0.006139123389659739,0.004668397919332715,0.0036472144365859815,0.003147497833559128,0.0023781626398464077,0.0021208756472255175,0.002047809052024805,0.001691251246395302,0.0013372126158588875,0.0010739719800141275,0.0008609988567497924,0.0007663363406580992,0.0006044258668358709,0.00045347309694988684,0.00021710924209279893,0.00017900991415001422,0.00011783769327246619,3.2018543319799264e-05,7.2330641772571704e-06,4.5532733783008664e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
